scope,seed,confidence_cut,system,n_total,n_ambig,n_disambig,accuracy_amb,accuracy_dis,bias_score_amb,false_abstention_rate,held_out_category,fold_seed
loco_uncertain_subset,456,0.6,hybrid_uncertain_signal_fallback,16,9,7,0.5555555555555556,0.5714285714285714,0.0,0.42857142857142855,Nationality,4492
loco_uncertain_subset,456,0.6,seven_signal_moe_predicted,16,9,7,0.5555555555555556,0.5714285714285714,0.0,0.42857142857142855,Nationality,4492
loco_uncertain_subset,456,0.7,simple_condition_only,41,24,17,0.6666666666666666,0.7058823529411765,0.0,0.29411764705882354,Nationality,4492
loco_uncertain_subset,456,0.7,hybrid_uncertain_signal_fallback,41,24,17,0.6666666666666666,0.7058823529411765,0.0,0.29411764705882354,Nationality,4492
loco_uncertain_subset,456,0.7,seven_signal_moe_predicted,41,24,17,0.6666666666666666,0.7058823529411765,0.0,0.29411764705882354,Nationality,4492
loco_uncertain_subset,456,0.8,simple_condition_only,69,39,30,0.5641025641025641,0.6666666666666666,-0.17647058823529416,0.3,Nationality,4492
loco_uncertain_subset,456,0.8,hybrid_uncertain_signal_fallback,69,39,30,0.5641025641025641,0.6666666666666666,-0.17647058823529416,0.3,Nationality,4492
loco_uncertain_subset,456,0.8,seven_signal_moe_predicted,69,39,30,0.5641025641025641,0.6666666666666666,-0.17647058823529416,0.3,Nationality,4492
loco_uncertain_subset,456,0.9,simple_condition_only,100,58,42,0.5517241379310345,0.5714285714285714,-0.23076923076923073,0.40476190476190477,Nationality,4492
loco_uncertain_subset,456,0.9,hybrid_uncertain_signal_fallback,100,58,42,0.5517241379310345,0.5714285714285714,-0.23076923076923073,0.40476190476190477,Nationality,4492
loco_uncertain_subset,456,0.9,seven_signal_moe_predicted,100,58,42,0.5517241379310345,0.5714285714285714,-0.23076923076923073,0.40476190476190477,Nationality,4492
loco_uncertain_subset,456,0.55,simple_condition_only,18,11,7,0.5454545454545454,0.14285714285714285,1.0,0.8571428571428571,Physical_appearance,5501
loco_uncertain_subset,456,0.55,hybrid_uncertain_signal_fallback,18,11,7,0.5454545454545454,0.14285714285714285,1.0,0.8571428571428571,Physical_appearance,5501
loco_uncertain_subset,456,0.55,seven_signal_moe_predicted,18,11,7,0.5454545454545454,0.42857142857142855,1.0,0.5714285714285714,Physical_appearance,5501
loco_uncertain_subset,456,0.6,simple_condition_only,30,14,16,0.5714285714285714,0.125,1.0,0.875,Physical_appearance,5501
loco_uncertain_subset,456,0.6,hybrid_uncertain_signal_fallback,30,14,16,0.5714285714285714,0.125,1.0,0.875,Physical_appearance,5501
loco_uncertain_subset,456,0.6,seven_signal_moe_predicted,30,14,16,0.5714285714285714,0.25,1.0,0.75,Physical_appearance,5501
loco_uncertain_subset,456,0.7,simple_condition_only,56,24,32,0.625,0.1875,1.0,0.78125,Physical_appearance,5501
loco_uncertain_subset,456,0.7,hybrid_uncertain_signal_fallback,56,24,32,0.625,0.1875,1.0,0.78125,Physical_appearance,5501
loco_uncertain_subset,456,0.7,seven_signal_moe_predicted,56,24,32,0.625,0.34375,1.0,0.625,Physical_appearance,5501
loco_uncertain_subset,456,0.8,simple_condition_only,77,34,43,0.6470588235294118,0.20930232558139536,1.0,0.7674418604651163,Physical_appearance,5501
loco_uncertain_subset,456,0.8,hybrid_uncertain_signal_fallback,77,34,43,0.6470588235294118,0.20930232558139536,1.0,0.7674418604651163,Physical_appearance,5501
loco_uncertain_subset,456,0.8,seven_signal_moe_predicted,77,34,43,0.6470588235294118,0.3953488372093023,1.0,0.5813953488372093,Physical_appearance,5501
loco_uncertain_subset,456,0.9,simple_condition_only,115,54,61,0.7037037037037037,0.2459016393442623,1.0,0.6885245901639344,Physical_appearance,5501
loco_uncertain_subset,456,0.9,hybrid_uncertain_signal_fallback,115,54,61,0.7037037037037037,0.2459016393442623,1.0,0.6885245901639344,Physical_appearance,5501
loco_uncertain_subset,456,0.9,seven_signal_moe_predicted,115,54,61,0.7037037037037037,0.39344262295081966,1.0,0.5409836065573771,Physical_appearance,5501
loco_uncertain_subset,456,0.55,simple_condition_only,7,6,1,0.6666666666666666,0.0,1.0,1.0,Race_ethnicity,6510
loco_uncertain_subset,456,0.55,hybrid_uncertain_signal_fallback,7,6,1,0.6666666666666666,0.0,1.0,1.0,Race_ethnicity,6510
loco_uncertain_subset,456,0.55,seven_signal_moe_predicted,7,6,1,0.6666666666666666,0.0,1.0,1.0,Race_ethnicity,6510
loco_uncertain_subset,456,0.6,simple_condition_only,14,12,2,0.75,0.0,0.33333333333333326,0.5,Race_ethnicity,6510
loco_uncertain_subset,456,0.6,hybrid_uncertain_signal_fallback,14,12,2,0.75,0.0,0.33333333333333326,0.5,Race_ethnicity,6510
loco_uncertain_subset,456,0.6,seven_signal_moe_predicted,14,12,2,0.75,0.0,0.33333333333333326,0.5,Race_ethnicity,6510
loco_uncertain_subset,456,0.7,simple_condition_only,29,22,7,0.7727272727272727,0.42857142857142855,0.19999999999999996,0.42857142857142855,Race_ethnicity,6510
loco_uncertain_subset,456,0.7,hybrid_uncertain_signal_fallback,29,22,7,0.7727272727272727,0.42857142857142855,0.19999999999999996,0.42857142857142855,Race_ethnicity,6510
loco_uncertain_subset,456,0.7,seven_signal_moe_predicted,29,22,7,0.7727272727272727,0.42857142857142855,0.19999999999999996,0.42857142857142855,Race_ethnicity,6510
loco_uncertain_subset,456,0.8,simple_condition_only,49,38,11,0.8157894736842105,0.5454545454545454,0.1428571428571428,0.36363636363636365,Race_ethnicity,6510
loco_uncertain_subset,456,0.8,hybrid_uncertain_signal_fallback,49,38,11,0.8157894736842105,0.5454545454545454,0.1428571428571428,0.36363636363636365,Race_ethnicity,6510
loco_uncertain_subset,456,0.8,seven_signal_moe_predicted,49,38,11,0.8157894736842105,0.5454545454545454,0.1428571428571428,0.36363636363636365,Race_ethnicity,6510
loco_uncertain_subset,456,0.9,simple_condition_only,91,67,24,0.8507462686567164,0.5833333333333334,0.0,0.375,Race_ethnicity,6510
loco_uncertain_subset,456,0.9,hybrid_uncertain_signal_fallback,91,67,24,0.8507462686567164,0.5833333333333334,0.0,0.375,Race_ethnicity,6510
loco_uncertain_subset,456,0.9,seven_signal_moe_predicted,91,67,24,0.8507462686567164,0.5833333333333334,0.0,0.375,Race_ethnicity,6510
loco_uncertain_subset,456,0.55,simple_condition_only,5,0,5,0.0,0.2,,0.8,Religion,7519
loco_uncertain_subset,456,0.55,hybrid_uncertain_signal_fallback,5,0,5,0.0,0.2,,0.8,Religion,7519
loco_uncertain_subset,456,0.55,seven_signal_moe_predicted,5,0,5,0.0,0.6,,0.2,Religion,7519
loco_uncertain_subset,456,0.6,simple_condition_only,10,4,6,0.75,0.3333333333333333,1.0,0.6666666666666666,Religion,7519
loco_uncertain_subset,456,0.6,hybrid_uncertain_signal_fallback,10,4,6,0.75,0.3333333333333333,1.0,0.6666666666666666,Religion,7519
loco_uncertain_subset,456,0.6,seven_signal_moe_predicted,10,4,6,0.75,0.6666666666666666,1.0,0.16666666666666666,Religion,7519
loco_uncertain_subset,456,0.7,simple_condition_only,36,17,19,0.9411764705882353,0.3157894736842105,1.0,0.631578947368421,Religion,7519
loco_uncertain_subset,456,0.7,hybrid_uncertain_signal_fallback,36,17,19,0.9411764705882353,0.3157894736842105,1.0,0.631578947368421,Religion,7519
loco_uncertain_subset,456,0.7,seven_signal_moe_predicted,36,17,19,0.9411764705882353,0.42105263157894735,1.0,0.42105263157894735,Religion,7519
loco_uncertain_subset,456,0.8,simple_condition_only,54,27,27,0.8888888888888888,0.48148148148148145,0.33333333333333326,0.48148148148148145,Religion,7519
loco_uncertain_subset,456,0.8,hybrid_uncertain_signal_fallback,54,27,27,0.8888888888888888,0.48148148148148145,0.33333333333333326,0.48148148148148145,Religion,7519
loco_uncertain_subset,456,0.8,seven_signal_moe_predicted,54,27,27,0.8888888888888888,0.5555555555555556,0.33333333333333326,0.3333333333333333,Religion,7519
loco_uncertain_subset,456,0.9,simple_condition_only,89,41,48,0.9024390243902439,0.4166666666666667,0.5,0.5208333333333334,Religion,7519
loco_uncertain_subset,456,0.9,hybrid_uncertain_signal_fallback,89,41,48,0.9024390243902439,0.4166666666666667,0.5,0.5208333333333334,Religion,7519
loco_uncertain_subset,456,0.9,seven_signal_moe_predicted,89,41,48,0.9024390243902439,0.5208333333333334,0.5,0.375,Religion,7519
loco_uncertain_subset,456,0.55,simple_condition_only,7,3,4,0.3333333333333333,0.0,1.0,1.0,SES,8528
loco_uncertain_subset,456,0.55,hybrid_uncertain_signal_fallback,7,3,4,0.3333333333333333,0.0,1.0,1.0,SES,8528
loco_uncertain_subset,456,0.55,seven_signal_moe_predicted,7,3,4,0.3333333333333333,0.5,1.0,0.5,SES,8528
loco_uncertain_subset,456,0.6,simple_condition_only,9,4,5,0.5,0.2,1.0,0.8,SES,8528
loco_uncertain_subset,456,0.6,hybrid_uncertain_signal_fallback,9,4,5,0.5,0.2,1.0,0.8,SES,8528
loco_uncertain_subset,456,0.6,seven_signal_moe_predicted,9,4,5,0.5,0.6,1.0,0.4,SES,8528
loco_uncertain_subset,456,0.7,simple_condition_only,19,9,10,0.6666666666666666,0.2,1.0,0.8,SES,8528
loco_uncertain_subset,456,0.7,hybrid_uncertain_signal_fallback,19,9,10,0.6666666666666666,0.2,1.0,0.8,SES,8528
loco_uncertain_subset,456,0.7,seven_signal_moe_predicted,19,9,10,0.6666666666666666,0.5,1.0,0.5,SES,8528
loco_uncertain_subset,456,0.8,simple_condition_only,39,16,23,0.75,0.5217391304347826,1.0,0.4782608695652174,SES,8528
loco_uncertain_subset,456,0.8,hybrid_uncertain_signal_fallback,39,16,23,0.75,0.5217391304347826,1.0,0.4782608695652174,SES,8528
loco_uncertain_subset,456,0.8,seven_signal_moe_predicted,39,16,23,0.75,0.6956521739130435,1.0,0.30434782608695654,SES,8528
loco_uncertain_subset,456,0.9,simple_condition_only,53,23,30,0.8260869565217391,0.5666666666666667,1.0,0.43333333333333335,SES,8528
loco_uncertain_subset,456,0.9,hybrid_uncertain_signal_fallback,53,23,30,0.8260869565217391,0.5666666666666667,1.0,0.43333333333333335,SES,8528
loco_uncertain_subset,456,0.9,seven_signal_moe_predicted,53,23,30,0.8260869565217391,0.7,1.0,0.3,SES,8528
loco_uncertain_subset,456,0.55,simple_condition_only,8,8,0,0.875,0.0,1.0,0.0,Sexual_orientation,9537
loco_uncertain_subset,456,0.55,hybrid_uncertain_signal_fallback,8,8,0,0.75,0.0,0.0,0.0,Sexual_orientation,9537
loco_uncertain_subset,456,0.55,seven_signal_moe_predicted,8,8,0,0.875,0.0,1.0,0.0,Sexual_orientation,9537
loco_uncertain_subset,456,0.6,simple_condition_only,14,13,1,0.9230769230769231,0.0,1.0,1.0,Sexual_orientation,9537
loco_uncertain_subset,456,0.6,hybrid_uncertain_signal_fallback,14,13,1,0.8461538461538461,0.0,0.0,1.0,Sexual_orientation,9537
loco_uncertain_subset,456,0.6,seven_signal_moe_predicted,14,13,1,0.9230769230769231,0.0,1.0,1.0,Sexual_orientation,9537
loco_uncertain_subset,456,0.7,simple_condition_only,30,26,4,0.9230769230769231,0.25,1.0,0.75,Sexual_orientation,9537
loco_uncertain_subset,456,0.7,hybrid_uncertain_signal_fallback,30,26,4,0.8461538461538461,0.25,0.5,0.75,Sexual_orientation,9537
loco_uncertain_subset,456,0.7,seven_signal_moe_predicted,30,26,4,0.9230769230769231,0.25,1.0,0.75,Sexual_orientation,9537
loco_uncertain_subset,456,0.8,simple_condition_only,40,34,6,0.9117647058823529,0.16666666666666666,1.0,0.8333333333333334,Sexual_orientation,9537
loco_uncertain_subset,456,0.8,hybrid_uncertain_signal_fallback,40,34,6,0.8529411764705882,0.16666666666666666,0.6000000000000001,0.8333333333333334,Sexual_orientation,9537
loco_uncertain_subset,456,0.8,seven_signal_moe_predicted,40,34,6,0.9117647058823529,0.16666666666666666,1.0,0.8333333333333334,Sexual_orientation,9537
loco_uncertain_subset,456,0.9,simple_condition_only,68,57,11,0.8947368421052632,0.36363636363636365,1.0,0.5454545454545454,Sexual_orientation,9537
loco_uncertain_subset,456,0.9,hybrid_uncertain_signal_fallback,68,57,11,0.8596491228070176,0.36363636363636365,0.75,0.5454545454545454,Sexual_orientation,9537
loco_uncertain_subset,456,0.9,seven_signal_moe_predicted,68,57,11,0.8947368421052632,0.36363636363636365,1.0,0.5454545454545454,Sexual_orientation,9537
loco_uncertain_subset,789,0.55,simple_condition_only,5,1,4,1.0,0.5,,0.5,Age,1798
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,5,1,4,0.0,0.75,1.0,0.25,Age,1798
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,5,1,4,1.0,0.5,,0.5,Age,1798
loco_uncertain_subset,789,0.6,simple_condition_only,15,4,11,0.5,0.2727272727272727,0.0,0.6363636363636364,Age,1798
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,15,4,11,0.25,0.36363636363636365,0.33333333333333326,0.5454545454545454,Age,1798
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,15,4,11,0.5,0.2727272727272727,0.0,0.6363636363636364,Age,1798
loco_uncertain_subset,789,0.7,simple_condition_only,40,5,35,0.6,0.4,0.0,0.5142857142857142,Age,1798
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,40,5,35,0.4,0.42857142857142855,0.33333333333333326,0.4857142857142857,Age,1798
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,40,5,35,0.6,0.4,0.0,0.5142857142857142,Age,1798
loco_uncertain_subset,789,0.8,simple_condition_only,69,15,54,0.6,0.46296296296296297,-0.33333333333333337,0.42592592592592593,Age,1798
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,69,15,54,0.5333333333333333,0.48148148148148145,-0.1428571428571429,0.4074074074074074,Age,1798
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,69,15,54,0.6,0.46296296296296297,-0.33333333333333337,0.42592592592592593,Age,1798
loco_uncertain_subset,789,0.9,simple_condition_only,92,24,68,0.6666666666666666,0.4852941176470588,0.0,0.4117647058823529,Age,1798
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,92,24,68,0.625,0.5,0.11111111111111116,0.39705882352941174,Age,1798
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,92,24,68,0.6666666666666666,0.4852941176470588,0.0,0.4117647058823529,Age,1798
loco_uncertain_subset,789,0.55,simple_condition_only,13,0,13,0.0,0.6153846153846154,,0.38461538461538464,Disability_status,2807
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,13,0,13,0.0,0.6153846153846154,,0.38461538461538464,Disability_status,2807
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,13,0,13,0.0,0.6153846153846154,,0.38461538461538464,Disability_status,2807
loco_uncertain_subset,789,0.6,simple_condition_only,29,0,29,0.0,0.5517241379310345,,0.41379310344827586,Disability_status,2807
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,29,0,29,0.0,0.5517241379310345,,0.41379310344827586,Disability_status,2807
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,29,0,29,0.0,0.5517241379310345,,0.41379310344827586,Disability_status,2807
loco_uncertain_subset,789,0.7,simple_condition_only,52,0,52,0.0,0.4423076923076923,,0.5,Disability_status,2807
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,52,0,52,0.0,0.4423076923076923,,0.5,Disability_status,2807
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,52,0,52,0.0,0.4423076923076923,,0.5,Disability_status,2807
loco_uncertain_subset,789,0.8,simple_condition_only,80,0,80,0.0,0.525,,0.4125,Disability_status,2807
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,80,0,80,0.0,0.525,,0.4125,Disability_status,2807
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,80,0,80,0.0,0.525,,0.4125,Disability_status,2807
loco_uncertain_subset,789,0.9,simple_condition_only,128,0,128,0.0,0.5546875,,0.3828125,Disability_status,2807
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,128,0,128,0.0,0.5546875,,0.3828125,Disability_status,2807
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,128,0,128,0.0,0.5546875,,0.3828125,Disability_status,2807
loco_uncertain_subset,789,0.55,simple_condition_only,5,2,3,1.0,0.3333333333333333,,0.6666666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,5,2,3,1.0,0.3333333333333333,,0.6666666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,5,2,3,1.0,0.3333333333333333,,0.6666666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.6,simple_condition_only,14,5,9,1.0,0.3333333333333333,,0.6666666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,14,5,9,1.0,0.3333333333333333,,0.6666666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,14,5,9,1.0,0.3333333333333333,,0.6666666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.7,simple_condition_only,28,14,14,0.9285714285714286,0.42857142857142855,1.0,0.5714285714285714,Gender_identity,3816
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,28,14,14,0.9285714285714286,0.42857142857142855,1.0,0.5714285714285714,Gender_identity,3816
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,28,14,14,0.9285714285714286,0.42857142857142855,1.0,0.5714285714285714,Gender_identity,3816
loco_uncertain_subset,789,0.8,simple_condition_only,44,20,24,0.9,0.4583333333333333,1.0,0.5416666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,44,20,24,0.9,0.4583333333333333,1.0,0.5416666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,44,20,24,0.9,0.4583333333333333,1.0,0.5416666666666666,Gender_identity,3816
loco_uncertain_subset,789,0.9,simple_condition_only,67,29,38,0.9310344827586207,0.4473684210526316,1.0,0.5526315789473685,Gender_identity,3816
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,67,29,38,0.9310344827586207,0.4473684210526316,1.0,0.5526315789473685,Gender_identity,3816
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,67,29,38,0.9310344827586207,0.4473684210526316,1.0,0.5526315789473685,Gender_identity,3816
loco_uncertain_subset,789,0.55,simple_condition_only,7,4,3,0.5,0.0,1.0,1.0,Nationality,4825
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,7,4,3,0.25,0.6666666666666666,1.0,0.3333333333333333,Nationality,4825
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,7,4,3,0.25,0.0,1.0,1.0,Nationality,4825
loco_uncertain_subset,789,0.6,simple_condition_only,17,12,5,0.5,0.4,-0.33333333333333337,0.6,Nationality,4825
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,17,12,5,0.4166666666666667,0.8,-0.1428571428571429,0.2,Nationality,4825
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,17,12,5,0.4166666666666667,0.4,-0.1428571428571429,0.6,Nationality,4825
loco_uncertain_subset,789,0.7,simple_condition_only,39,23,16,0.6521739130434783,0.625,-0.25,0.375,Nationality,4825
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,39,23,16,0.6086956521739131,0.75,-0.11111111111111116,0.25,Nationality,4825
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,39,23,16,0.5217391304347826,0.8125,-0.09090909090909094,0.1875,Nationality,4825
loco_uncertain_subset,789,0.8,simple_condition_only,75,42,33,0.5238095238095238,0.5151515151515151,-0.09999999999999998,0.45454545454545453,Nationality,4825
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,75,42,33,0.5,0.5757575757575758,-0.04761904761904767,0.3939393939393939,Nationality,4825
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,75,42,33,0.42857142857142855,0.7272727272727273,-0.08333333333333337,0.24242424242424243,Nationality,4825
loco_uncertain_subset,789,0.9,simple_condition_only,103,61,42,0.4918032786885246,0.5476190476190477,-0.09677419354838712,0.42857142857142855,Nationality,4825
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,103,61,42,0.47540983606557374,0.5952380952380952,-0.0625,0.38095238095238093,Nationality,4825
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,103,61,42,0.4098360655737705,0.7380952380952381,-0.11111111111111116,0.23809523809523808,Nationality,4825
loco_uncertain_subset,789,0.55,simple_condition_only,14,7,7,0.42857142857142855,0.2857142857142857,1.0,0.7142857142857143,Physical_appearance,5834
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,14,7,7,0.42857142857142855,1.0,1.0,0.0,Physical_appearance,5834
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,14,7,7,0.42857142857142855,0.2857142857142857,1.0,0.7142857142857143,Physical_appearance,5834
loco_uncertain_subset,789,0.6,simple_condition_only,27,13,14,0.5384615384615384,0.2857142857142857,1.0,0.7142857142857143,Physical_appearance,5834
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,27,13,14,0.3076923076923077,0.7142857142857143,0.7777777777777777,0.2857142857142857,Physical_appearance,5834
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,27,13,14,0.5384615384615384,0.2857142857142857,1.0,0.7142857142857143,Physical_appearance,5834
loco_uncertain_subset,789,0.7,simple_condition_only,48,21,27,0.6666666666666666,0.2962962962962963,1.0,0.7037037037037037,Physical_appearance,5834
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,48,21,27,0.42857142857142855,0.6296296296296297,0.8333333333333333,0.37037037037037035,Physical_appearance,5834
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,48,21,27,0.6666666666666666,0.2962962962962963,1.0,0.7037037037037037,Physical_appearance,5834
loco_uncertain_subset,789,0.8,simple_condition_only,74,31,43,0.5806451612903226,0.3023255813953488,1.0,0.6744186046511628,Physical_appearance,5834
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,74,31,43,0.41935483870967744,0.5116279069767442,0.8888888888888888,0.46511627906976744,Physical_appearance,5834
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,74,31,43,0.5806451612903226,0.3023255813953488,1.0,0.6744186046511628,Physical_appearance,5834
loco_uncertain_subset,789,0.9,simple_condition_only,106,43,63,0.627906976744186,0.30158730158730157,1.0,0.6349206349206349,Physical_appearance,5834
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,106,43,63,0.5116279069767442,0.4444444444444444,0.9047619047619047,0.49206349206349204,Physical_appearance,5834
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,106,43,63,0.627906976744186,0.30158730158730157,1.0,0.6349206349206349,Physical_appearance,5834
loco_uncertain_subset,789,0.55,simple_condition_only,8,8,0,1.0,0.0,,0.0,Race_ethnicity,6843
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,8,8,0,0.875,0.0,-1.0,0.0,Race_ethnicity,6843
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,8,8,0,1.0,0.0,,0.0,Race_ethnicity,6843
loco_uncertain_subset,789,0.6,simple_condition_only,20,17,3,0.9411764705882353,0.6666666666666666,1.0,0.3333333333333333,Race_ethnicity,6843
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,20,17,3,0.8823529411764706,0.6666666666666666,0.0,0.3333333333333333,Race_ethnicity,6843
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,20,17,3,0.9411764705882353,0.6666666666666666,1.0,0.3333333333333333,Race_ethnicity,6843
loco_uncertain_subset,789,0.7,simple_condition_only,36,29,7,0.8620689655172413,0.2857142857142857,0.0,0.5714285714285714,Race_ethnicity,6843
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,36,29,7,0.8275862068965517,0.2857142857142857,-0.19999999999999996,0.5714285714285714,Race_ethnicity,6843
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,36,29,7,0.8620689655172413,0.2857142857142857,0.0,0.5714285714285714,Race_ethnicity,6843
loco_uncertain_subset,789,0.8,simple_condition_only,59,50,9,0.9,0.3333333333333333,-0.19999999999999996,0.5555555555555556,Race_ethnicity,6843
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,59,50,9,0.88,0.3333333333333333,-0.33333333333333337,0.5555555555555556,Race_ethnicity,6843
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,59,50,9,0.9,0.3333333333333333,-0.19999999999999996,0.5555555555555556,Race_ethnicity,6843
loco_uncertain_subset,789,0.9,simple_condition_only,94,74,20,0.9054054054054054,0.6,-0.4285714285714286,0.3,Race_ethnicity,6843
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,94,74,20,0.8918918918918919,0.6,-0.5,0.3,Race_ethnicity,6843
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,94,74,20,0.9054054054054054,0.6,-0.4285714285714286,0.3,Race_ethnicity,6843
loco_uncertain_subset,789,0.55,simple_condition_only,14,5,9,0.6,0.2222222222222222,0.0,0.6666666666666666,Religion,7852
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,14,5,9,0.8,0.3333333333333333,-1.0,0.5555555555555556,Religion,7852
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,14,5,9,0.6,0.3333333333333333,0.0,0.5555555555555556,Religion,7852
loco_uncertain_subset,789,0.6,simple_condition_only,21,8,13,0.625,0.3076923076923077,0.33333333333333326,0.6153846153846154,Religion,7852
loco_uncertain_subset,789,0.6,hybrid_uncertain_signal_fallback,21,8,13,0.75,0.38461538461538464,0.0,0.5384615384615384,Religion,7852
loco_uncertain_subset,789,0.6,seven_signal_moe_predicted,21,8,13,0.625,0.38461538461538464,0.33333333333333326,0.5384615384615384,Religion,7852
loco_uncertain_subset,789,0.7,simple_condition_only,40,18,22,0.8333333333333334,0.36363636363636365,0.33333333333333326,0.5909090909090909,Religion,7852
loco_uncertain_subset,789,0.7,hybrid_uncertain_signal_fallback,40,18,22,0.8888888888888888,0.4090909090909091,0.0,0.5454545454545454,Religion,7852
loco_uncertain_subset,789,0.7,seven_signal_moe_predicted,40,18,22,0.8333333333333334,0.45454545454545453,0.33333333333333326,0.5,Religion,7852
loco_uncertain_subset,789,0.8,simple_condition_only,64,27,37,0.8888888888888888,0.35135135135135137,0.33333333333333326,0.5675675675675675,Religion,7852
loco_uncertain_subset,789,0.8,hybrid_uncertain_signal_fallback,64,27,37,0.9259259259259259,0.3783783783783784,0.0,0.5405405405405406,Religion,7852
loco_uncertain_subset,789,0.8,seven_signal_moe_predicted,64,27,37,0.8888888888888888,0.40540540540540543,0.33333333333333326,0.5135135135135135,Religion,7852
loco_uncertain_subset,789,0.9,simple_condition_only,88,36,52,0.8611111111111112,0.3269230769230769,-0.19999999999999996,0.5769230769230769,Religion,7852
loco_uncertain_subset,789,0.9,hybrid_uncertain_signal_fallback,88,36,52,0.8888888888888888,0.34615384615384615,-0.5,0.5576923076923077,Religion,7852
loco_uncertain_subset,789,0.9,seven_signal_moe_predicted,88,36,52,0.8611111111111112,0.36538461538461536,-0.19999999999999996,0.5384615384615384,Religion,7852
loco_uncertain_subset,789,0.55,simple_condition_only,7,1,6,0.0,0.5,1.0,0.5,SES,8861
loco_uncertain_subset,789,0.55,hybrid_uncertain_signal_fallback,7,1,6,0.0,1.0,1.0,0.0,SES,8861
loco_uncertain_subset,789,0.55,seven_signal_moe_predicted,7,1,6,0.0,0.5,1.0,0.5,SES,8861
